Area Codes;lsoanm;All Ages;0-15;Working.age;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90
E01001298;Ealing 017E;1,909;384;1223;30;19;22;29;25;17;29;28;27;24;23;19;28;24;19;21;36;17;19;19;15;15;16;21;31;29;37;28;25;31;40;36;32;29;29;32;44;21;23;25;26;21;28;29;18;27;22;20;16;27;26;19;23;33;22;26;24;17;27;28;21;14;18;17;24;16;19;14;10;12;7;10;9;16;10;12;19;19;11;16;16;8;9;7;14;2;1;5;2;1;37
E01001204;Ealing 018A;1,523;273;980;15;21;22;14;17;15;18;23;15;15;17;12;16;13;13;27;20;18;19;15;9;10;15;12;16;16;25;23;25;17;19;17;16;19;21;18;29;28;21;20;17;23;19;17;16;24;18;26;25;24;23;37;27;24;26;16;19;19;15;12;23;20;17;28;17;22;27;15;22;15;11;16;11;18;16;7;6;5;4;7;7;9;12;7;4;4;2;5;7;1;10
E01001205;Ealing 018B;1,511;354;1023;17;27;30;33;22;30;22;22;25;23;22;14;14;21;14;18;19;18;25;20;17;23;12;16;16;29;22;28;34;17;28;37;25;38;30;25;27;31;22;20;23;19;17;18;18;20;24;19;21;28;18;18;16;18;14;20;24;12;13;10;15;15;16;9;19;12;5;7;8;6;3;7;14;11;7;5;7;5;8;0;5;2;2;2;3;3;2;2;0;1;7
E01001206;Ealing 018C;1,458;452;915;25;16;25;35;23;30;29;34;36;29;31;20;33;23;34;29;27;23;25;22;16;20;20;19;21;22;19;20;22;17;23;15;21;19;18;14;18;15;16;16;19;16;19;19;15;23;34;22;17;35;26;28;22;17;21;19;13;17;11;14;9;9;6;11;5;4;8;8;9;2;10;5;9;3;3;4;2;1;3;3;3;6;2;0;0;0;0;1;1;1;3
E01001207;Ealing 018D;1,635;306;1176;24;21;19;33;20;19;23;21;17;9;27;17;9;24;8;15;9;13;16;6;16;15;18;25;24;24;25;25;28;35;42;41;30;34;37;37;39;30;30;35;24;31;28;24;29;32;22;30;25;23;33;20;26;27;19;21;10;19;18;17;14;12;11;16;11;4;17;9;11;6;8;5;7;5;6;6;6;5;5;4;6;6;2;3;3;5;6;3;1;3;11
E01001208;Ealing 018E;1,321;317;777;11;25;24;23;26;18;27;23;26;22;15;16;10;16;17;18;17;26;19;7;9;8;13;11;12;16;10;11;9;10;5;10;10;11;19;15;11;24;14;19;13;20;16;16;18;19;18;20;15;23;27;18;26;16;12;14;24;22;12;20;19;13;21;20;19;17;14;14;16;17;11;16;15;13;6;9;5;7;5;8;15;2;10;2;7;2;0;3;0;2;11
E01001212;Ealing 018F;1,717;263;1070;20;16;13;12;16;22;30;12;18;18;14;14;23;13;9;13;19;15;12;11;14;11;9;23;23;21;18;27;27;20;25;25;40;25;35;22;22;27;21;19;21;18;20;23;25;29;22;27;31;21;23;26;25;23;21;22;14;28;26;20;22;16;15;19;22;28;21;22;12;19;17;9;12;10;10;19;20;12;9;12;16;10;12;18;11;7;12;10;6;7;43
E01001222;Ealing 019A;2,531;469;1935;58;39;44;38;32;20;24;22;18;21;23;32;24;26;26;22;17;15;25;17;20;16;30;35;57;65;54;74;74;71;79;81;78;68;84;51;60;59;49;44;42;48;53;37;47;38;40;35;37;35;29;24;23;25;17;30;28;22;11;17;17;14;15;15;13;7;8;4;9;11;4;10;9;5;4;7;5;4;1;6;5;4;1;4;2;3;1;3;0;1;9
E01001224;Ealing 019B;1,537;277;1007;8;10;12;12;15;18;12;18;15;16;24;20;23;27;23;24;27;16;23;11;12;14;24;23;35;27;32;22;21;23;21;16;16;14;15;16;10;18;15;17;12;15;19;15;24;21;31;35;27;31;26;30;27;26;16;24;21;22;23;14;18;22;13;15;12;20;19;24;19;17;13;16;15;6;13;11;8;12;11;7;3;5;8;1;2;3;5;3;2;1;9
E01001226;Ealing 019C;1,466;260;964;18;21;19;23;18;11;16;20;20;15;9;10;15;14;16;15;12;14;10;8;11;12;12;23;27;19;20;25;21;30;33;27;36;31;28;24;21;31;25;28;28;28;17;23;34;14;17;16;21;19;14;17;22;14;16;13;12;15;12;14;17;9;13;16;15;8;11;11;7;13;10;12;8;8;2;9;16;13;8;6;11;17;13;9;10;5;5;3;2;4;21
E01001227;Ealing 019D;1,504;277;1030;26;12;6;21;15;19;19;22;25;21;14;14;14;19;17;13;17;14;11;7;8;8;11;22;18;24;24;22;18;21;27;27;32;23;31;19;19;28;28;26;15;18;20;26;18;24;30;26;26;18;37;23;25;27;22;17;23;24;23;20;13;15;21;23;11;15;11;13;13;6;3;13;13;9;3;7;10;13;10;6;2;5;5;5;3;3;4;3;3;4;15
E01001228;Ealing 019E;1,771;265;1263;22;31;28;16;18;20;10;12;16;11;9;10;12;19;14;17;13;21;16;21;9;10;15;17;22;38;33;37;39;50;45;41;50;43;45;40;46;45;41;35;31;21;24;28;17;30;21;20;29;23;17;18;20;20;22;19;13;16;15;21;10;13;12;12;19;14;7;18;13;10;9;8;11;6;13;9;11;12;7;11;11;5;10;4;10;7;12;6;5;3;11
E01001221;Ealing 020A;2,241;260;1728;28;31;27;20;24;15;12;17;9;16;10;11;9;8;8;15;11;12;14;15;20;40;35;44;46;50;70;77;68;83;52;57;57;69;65;60;44;40;42;47;38;42;39;38;26;22;30;23;28;19;18;18;16;12;21;24;20;28;27;37;15;20;12;19;18;4;17;18;13;18;8;16;7;10;8;11;10;13;12;13;3;6;7;9;9;4;8;3;3;7;16
E01001223;Ealing 020B;1,394;193;1005;22;13;21;17;14;10;11;9;9;11;9;8;8;8;13;10;16;18;11;13;12;8;27;19;33;21;39;24;33;33;24;22;22;22;36;35;30;24;30;26;23;16;20;23;16;21;13;19;15;12;15;17;16;18;20;19;15;18;18;13;8;21;15;16;20;15;11;11;11;10;9;6;11;8;9;8;11;9;6;7;6;6;7;6;10;0;1;4;2;1;11
E01001225;Ealing 020C;1,710;254;1207;17;22;16;18;16;19;12;16;10;15;20;18;15;14;14;12;14;15;12;10;20;20;26;29;28;38;31;26;31;38;36;25;28;36;31;34;33;29;30;37;29;26;20;30;32;31;25;26;27;24;23;22;29;18;20;18;20;17;15;18;14;18;12;17;19;18;14;16;12;12;10;14;12;9;8;12;7;11;6;8;7;10;10;5;10;4;3;6;3;2;20
E01001235;Ealing 020D;1,607;223;1256;15;19;16;13;18;12;23;15;12;22;9;7;10;11;12;9;13;13;9;12;13;9;17;16;31;37;42;57;74;56;44;51;47;49;47;49;40;44;31;39;34;32;22;26;25;21;18;18;18;23;18;12;16;15;13;8;9;6;11;9;11;14;10;18;9;9;6;8;7;6;7;3;6;3;5;9;5;1;6;6;2;7;4;2;1;0;2;3;1;1;18
E01001236;Ealing 020E;1,529;272;1052;22;13;31;22;13;14;13;14;17;15;20;17;13;13;20;15;9;12;7;9;10;12;13;14;26;26;18;35;35;44;32;34;35;38;40;34;25;32;45;30;19;21;20;29;32;11;15;26;26;18;19;18;16;16;13;17;13;22;12;14;11;11;13;18;7;12;14;13;10;8;10;11;17;10;9;8;3;10;6;8;10;3;5;10;2;6;4;3;4;3;6
E01001273;Ealing 020F;1,675;326;1094;26;9;25;16;26;20;18;15;20;22;19;20;19;23;23;25;20;17;12;11;12;16;16;16;19;37;30;38;31;33;18;26;25;20;26;27;34;33;26;28;18;31;25;21;23;21;35;28;23;23;26;22;24;28;22;17;13;13;23;15;16;14;8;16;18;22;12;18;22;12;9;8;10;4;10;12;14;7;12;7;4;3;12;6;8;8;10;7;4;2;12
E01001274;Ealing 020G;1,687;431;1081;18;17;27;23;24;20;26;36;30;39;28;23;27;36;31;26;21;27;22;11;14;14;11;19;17;29;19;24;15;24;22;20;24;22;20;33;29;37;30;29;24;37;46;40;28;31;27;36;32;28;18;17;20;13;19;6;13;11;12;20;13;13;17;14;13;11;11;9;16;8;10;10;10;6;4;9;8;6;7;8;4;5;5;6;5;2;3;0;3;1;8
E01001275;Ealing 020H;1,920;385;1308;25;46;29;40;28;32;24;36;22;13;12;25;14;13;13;13;6;10;8;10;8;20;11;13;39;31;37;38;39;55;44;47;48;41;47;41;41;31;43;39;37;42;36;41;32;38;24;33;33;26;19;20;15;25;11;10;13;10;13;14;20;9;19;11;10;9;6;8;17;16;7;12;13;11;13;13;16;14;9;8;2;13;4;2;3;5;6;2;1;5;12
E01001195;Ealing 021A;1,817;372;1224;21;28;26;22;27;32;26;31;21;24;18;15;21;20;20;20;20;26;37;21;32;32;41;25;36;44;29;29;30;28;31;25;24;20;33;22;37;31;35;26;28;36;36;24;31;26;28;26;30;22;16;13;12;11;7;10;14;18;20;13;14;27;11;23;14;12;15;14;12;13;13;6;13;11;6;5;6;9;4;8;11;6;4;10;9;8;2;5;0;3;16
E01001197;Ealing 021B;1,837;415;1188;20;27;21;21;33;35;16;30;28;34;25;25;22;24;31;23;35;35;18;26;15;18;19;19;21;25;26;27;25;26;30;25;30;30;33;25;37;27;23;32;23;32;30;33;30;36;31;23;29;40;25;20;27;17;17;16;16;13;16;11;16;11;24;13;12;13;17;12;15;9;14;11;6;14;11;7;3;4;7;4;14;4;9;4;9;3;5;3;3;3;30
E01001198;Ealing 021C;1,577;258;1164;12;20;21;21;17;26;22;18;10;13;18;14;11;6;13;16;14;14;8;9;16;21;39;39;42;24;26;36;23;35;35;32;27;24;39;44;31;28;31;37;30;26;23;27;18;25;26;17;21;19;24;18;26;25;18;18;21;22;13;15;10;15;11;10;12;12;12;14;12;6;8;8;9;6;4;5;5;6;4;9;2;5;4;2;3;4;0;2;1;4;8
E01001199;Ealing 021D;1,796;359;1302;28;28;29;32;26;17;27;18;16;20;26;24;16;16;18;18;18;26;18;12;19;24;26;28;35;30;34;39;41;40;32;40;37;36;42;34;46;31;34;29;40;28;27;31;36;20;27;23;23;21;22;21;20;24;24;10;22;17;24;16;19;19;9;16;12;19;16;7;12;10;2;7;5;5;3;7;6;5;3;7;4;2;3;1;0;1;2;1;1;1;5
E01001284;Ealing 022A;1,510;303;955;20;23;18;28;23;18;14;18;17;16;22;14;18;16;18;20;25;22;18;16;16;10;11;14;14;11;14;17;14;14;20;21;29;18;16;32;16;21;28;23;27;24;19;17;23;19;24;18;22;26;23;22;31;27;16;20;25;15;20;23;12;17;21;12;12;15;14;15;14;15;11;10;14;15;8;11;2;8;10;6;15;7;10;5;7;14;4;3;2;3;14
E01001288;Ealing 022B;1,421;338;931;23;25;23;19;28;28;23;21;24;27;15;12;21;18;15;16;9;23;18;16;11;16;16;21;16;13;13;13;18;24;17;12;25;28;19;16;28;14;34;26;30;28;26;26;25;21;26;25;23;18;20;15;16;12;22;17;23;18;20;16;18;9;16;5;10;10;12;15;8;7;5;5;6;6;5;6;6;8;8;5;11;4;6;5;6;3;0;1;0;0;4
E01001289;Ealing 022C;1,306;314;866;19;13;20;15;28;15;26;23;16;19;25;16;26;15;19;19;23;18;17;15;6;5;11;13;13;23;11;19;20;15;17;19;16;18;21;20;18;21;19;17;18;20;18;22;20;27;26;19;27;22;23;21;16;24;16;9;18;10;18;15;15;20;20;12;15;10;12;9;12;8;5;8;4;2;7;3;4;4;3;7;2;3;1;1;3;1;6;6;3;0;2
E01001290;Ealing 022D;1,899;390;1300;23;19;29;22;40;33;25;26;31;23;23;21;22;17;16;20;19;20;24;15;24;17;16;20;35;35;30;29;27;34;25;21;30;33;33;33;36;43;29;38;34;43;33;33;26;29;19;26;25;24;22;22;26;30;18;25;28;27;17;26;22;22;20;19;18;16;13;16;18;14;15;12;10;11;7;7;5;4;3;6;3;11;5;5;7;3;2;3;1;4;8
E01001213;Ealing 023A;1,806;345;1249;21;26;17;26;22;24;20;21;30;20;17;21;19;18;19;24;15;23;15;20;16;14;16;18;26;34;39;32;36;33;42;38;32;39;30;37;33;31;27;31;19;18;16;20;23;25;27;22;31;24;25;25;19;25;21;22;25;22;17;20;32;27;19;17;31;16;5;16;10;9;7;12;9;13;12;10;13;6;13;11;5;4;5;5;1;8;4;7;3;3;5
E01001214;Ealing 023B;1,731;335;1127;26;22;26;25;17;27;22;17;19;28;20;19;13;18;14;22;18;14;33;14;14;14;19;17;24;22;24;37;35;24;37;27;37;33;28;29;28;22;24;32;29;25;19;21;18;22;21;19;22;18;18;25;18;23;16;21;18;25;18;21;20;15;22;26;21;20;18;25;16;14;6;10;10;14;12;6;13;16;14;16;8;8;7;9;6;4;4;3;1;3;6
E01001215;Ealing 023C;1,936;417;1250;26;38;30;31;26;26;23;28;29;28;20;18;17;19;24;34;15;28;24;24;18;21;19;17;26;30;27;32;30;35;36;32;32;29;28;40;31;32;28;29;31;33;28;29;34;28;31;18;39;23;28;23;21;22;28;20;18;20;18;16;26;12;15;11;15;16;12;11;14;14;14;11;11;9;11;13;15;13;11;8;13;15;6;13;11;4;5;5;1;2;11
E01001216;Ealing 023D;1,637;389;1000;22;41;34;26;38;28;26;26;27;25;16;18;22;13;13;14;16;13;19;12;7;9;12;12;16;23;17;21;28;32;23;21;23;28;28;25;27;27;35;32;30;39;18;26;21;19;15;13;17;13;15;22;13;17;19;15;20;21;16;16;26;27;23;22;11;20;17;17;13;11;9;14;11;11;6;8;13;11;6;7;10;11;4;5;6;13;2;8;2;3;10
E01001361;Ealing 023E;2,051;505;1361;37;45;31;47;36;29;28;26;26;33;27;24;30;35;25;26;26;24;31;20;13;16;17;20;22;37;41;43;39;34;36;29;33;31;34;46;41;34;35;41;30;36;27;31;25;38;32;34;28;28;32;20;32;23;24;20;25;16;16;16;20;16;21;15;13;16;14;13;16;10;8;7;10;8;10;9;9;7;11;7;3;6;2;6;3;2;0;2;0;1;5
E01001240;Ealing 024A;1,640;257;1204;16;11;17;12;15;17;13;20;17;17;15;9;19;15;20;24;16;26;20;20;19;28;30;45;53;37;48;52;45;47;54;43;39;36;33;28;21;19;16;22;17;22;23;18;12;16;24;15;17;16;19;17;17;18;10;11;16;17;17;11;17;14;14;12;17;13;6;13;13;10;12;13;8;7;10;11;7;5;8;9;4;2;3;5;3;0;0;6;0;3;8
E01001241;Ealing 024B;1,545;248;1106;6;6;13;11;14;30;19;24;13;18;13;15;12;14;16;24;19;17;13;18;19;25;38;51;54;51;51;43;41;59;32;25;29;25;29;21;24;15;17;20;21;20;19;23;16;21;15;17;18;18;14;11;15;12;13;15;14;10;12;9;12;12;13;8;12;12;13;7;11;12;8;10;8;9;9;9;6;7;12;6;4;9;4;5;4;3;4;3;7;2;7
E01001242;Ealing 024C;1,513;309;1009;19;19;12;16;16;15;20;21;26;23;23;17;18;20;21;23;17;23;16;23;20;17;27;23;26;22;32;30;34;27;24;22;21;19;21;15;24;16;17;22;22;18;18;21;16;23;17;22;23;12;29;22;25;24;13;18;20;20;16;29;13;15;11;16;8;6;17;13;20;4;10;9;10;7;8;4;6;3;11;6;11;4;9;3;7;3;8;2;4;2;8
E01001243;Ealing 024D;2,343;615;1546;37;38;62;42;45;40;36;41;36;38;28;37;38;39;27;31;31;31;21;33;26;23;24;35;51;37;35;49;46;58;51;44;35;43;37;48;47;36;34;39;40;41;37;27;34;26;30;28;25;23;39;29;28;32;28;15;16;22;17;15;18;11;19;17;15;7;12;10;10;8;6;10;9;8;7;9;4;9;5;10;8;11;7;5;5;6;2;5;1;2;6
E01001244;Ealing 024E;2,718;591;1885;44;36;41;40;35;35;41;42;43;28;37;33;25;40;34;37;26;20;25;27;32;60;40;53;61;54;67;81;68;87;55;43;56;46;59;60;57;43;39;49;48;40;39;38;45;33;28;35;37;24;26;41;30;26;26;15;19;14;20;16;16;15;17;23;6;19;17;9;14;19;11;9;8;3;6;8;10;6;7;11;11;7;11;12;8;5;8;3;10;1;9
E01001245;Ealing 024F;2,036;437;1461;50;40;52;42;31;29;32;25;26;24;18;14;16;18;11;9;15;14;13;15;13;10;18;29;28;39;41;43;43;48;62;59;55;62;67;59;62;43;42;40;38;41;45;49;46;32;20;13;20;21;25;23;18;21;16;10;18;11;12;8;10;18;11;8;7;7;10;12;12;9;5;9;7;9;10;4;4;4;3;6;5;3;1;5;1;1;2;0;3;0;6
E01001200;Ealing 025A;1,543;315;1080;28;22;26;21;24;25;21;21;18;22;16;13;13;16;18;11;11;8;8;7;11;11;18;18;36;33;38;35;36;29;45;28;30;25;39;42;24;32;32;29;21;24;34;24;20;26;24;33;18;22;18;24;18;19;15;12;12;11;9;10;13;13;11;13;11;12;14;11;5;7;11;10;7;6;5;2;5;5;5;6;4;1;5;4;3;4;7;3;0;1;5
E01001201;Ealing 025B;1,670;297;1209;27;23;16;21;18;24;16;22;15;13;16;16;20;17;20;13;15;19;21;14;22;12;17;27;28;30;40;47;40;46;33;31;34;32;23;34;21;24;25;22;31;31;29;38;28;17;33;31;25;26;34;24;18;23;21;23;17;13;15;20;10;16;14;11;4;8;12;13;9;9;7;11;11;9;6;5;4;7;6;2;5;3;0;5;3;2;3;2;3;5;14
E01001202;Ealing 025C;2,286;579;1515;41;40;53;46;35;37;36;40;40;31;39;27;26;27;33;28;25;18;27;19;23;35;37;37;46;32;43;42;45;54;31;39;41;45;36;44;49;40;40;34;32;35;30;31;25;31;29;36;28;34;36;41;19;22;23;24;19;20;21;24;15;15;14;12;17;9;16;16;8;5;7;13;10;19;7;8;10;9;8;7;4;7;5;4;4;5;2;2;1;1;5
E01001203;Ealing 025D;1,730;290;1292;22;25;20;24;27;22;22;22;25;14;17;9;12;9;7;13;15;16;13;12;15;12;15;16;29;30;34;30;37;40;42;50;46;44;39;28;43;29;21;43;30;44;33;33;35;27;25;19;29;22;30;16;31;24;24;16;22;18;17;20;21;16;11;11;19;11;9;12;5;12;6;8;12;3;4;7;8;8;10;5;4;3;3;0;0;3;4;0;3;0;8
E01001351;Ealing 025E;1,998;319;1391;27;23;24;26;21;19;22;26;21;21;13;12;11;17;20;16;19;17;12;11;11;17;21;22;34;37;46;40;40;53;47;50;54;50;59;45;38;42;35;35;38;29;31;28;28;23;22;19;24;22;19;28;31;28;26;19;20;15;14;13;17;18;16;14;14;14;19;7;13;9;5;12;7;8;6;19;16;11;8;11;15;9;13;12;7;6;6;3;6;5;41
E01001359;Ealing 026A;2,307;580;1479;35;48;40;40;36;32;34;34;45;36;33;32;37;43;33;22;34;25;31;24;15;13;13;20;24;33;36;42;40;38;43;42;39;36;33;50;39;40;42;46;38;40;39;31;38;44;35;41;33;33;29;28;20;27;25;24;16;21;18;19;19;18;17;18;10;9;19;17;10;9;11;11;9;10;13;12;14;10;9;16;7;8;7;9;12;9;3;5;4;1;4
E01001360;Ealing 026B;1,987;359;1329;27;10;26;24;22;25;23;21;20;20;23;23;27;23;19;26;39;36;21;24;18;24;22;20;27;27;32;32;41;29;40;28;28;32;21;32;25;31;25;24;32;31;28;26;22;44;34;32;24;32;27;35;30;24;25;24;22;25;17;23;23;27;9;19;16;17;18;12;11;15;14;9;11;12;17;17;13;10;16;14;15;8;6;13;6;16;8;6;4;1;10
E01001362;Ealing 026C;2,127;455;1467;31;35;39;31;37;32;27;29;23;27;21;26;22;26;27;22;17;20;25;27;14;12;21;18;30;36;37;36;48;44;41;39;36;41;51;36;38;35;35;31;38;32;35;32;36;32;35;31;27;38;25;29;21;26;34;26;27;21;19;20;24;20;25;22;24;17;16;9;7;9;12;6;9;12;8;10;6;14;12;6;7;3;9;8;1;4;1;1;2;0;16
E01001363;Ealing 026D;1,769;446;1124;27;26;37;43;28;27;26;31;38;27;25;20;27;21;22;21;19;25;19;17;12;13;14;20;19;22;29;26;29;26;26;28;28;25;27;35;35;26;29;28;35;24;30;25;24;29;20;28;26;19;24;21;17;25;24;24;13;17;15;13;19;18;19;21;17;18;11;8;6;11;3;7;8;10;12;12;19;9;4;6;5;7;6;5;2;6;4;6;6;2;6
E01001364;Ealing 026E;1,702;348;1116;22;26;23;16;28;24;19;24;19;17;21;21;21;23;20;24;20;24;33;23;20;25;20;27;23;27;28;29;29;34;30;22;24;21;33;23;31;22;25;18;18;29;23;19;24;22;18;21;20;23;20;19;13;19;18;30;23;24;19;24;23;14;14;14;14;22;8;17;14;13;18;14;7;8;5;4;16;6;9;10;9;12;8;8;4;4;2;6;2;1;11
E01001365;Ealing 026F;2,260;538;1463;33;43;35;35;31;41;38;35;39;36;38;35;24;27;25;23;23;18;18;14;19;16;16;26;30;29;31;32;40;40;44;44;30;41;31;42;45;41;40;30;31;35;32;40;43;38;30;41;33;33;33;28;25;31;28;25;23;26;22;22;26;16;21;17;24;19;21;14;14;12;12;11;9;18;11;12;15;15;9;9;5;9;5;3;5;5;2;5;7;3;9
E01001231;Ealing 027A;1,847;269;1284;27;24;17;21;11;14;15;16;13;12;17;18;15;18;13;18;24;20;17;18;16;34;33;49;41;38;49;33;33;43;30;37;37;37;29;37;31;23;32;31;22;22;23;25;28;15;23;23;15;19;29;16;18;20;19;14;23;18;25;15;15;24;21;23;17;15;12;20;24;19;11;12;16;8;10;19;14;13;5;11;20;6;8;8;2;6;6;9;4;0;16
E01001234;Ealing 027B;1,404;180;1060;17;14;11;16;17;7;15;8;14;13;6;10;10;11;5;6;5;9;7;5;11;14;19;19;23;38;28;49;42;42;33;30;30;33;37;34;37;34;18;27;30;19;22;23;20;26;29;23;22;15;16;11;11;9;22;20;21;16;13;20;15;6;9;12;6;12;7;17;10;6;4;10;9;10;6;5;5;8;5;5;5;4;9;4;1;5;1;4;4;2;6
E01001350;Ealing 027C;1,466;278;958;14;22;18;25;11;16;15;12;21;7;16;18;13;17;24;29;23;14;20;12;12;13;10;18;22;29;28;28;23;33;14;15;21;19;21;23;20;23;30;23;24;23;25;22;23;25;19;15;19;22;20;25;18;21;22;15;12;16;19;15;18;12;14;15;5;11;24;14;13;10;12;8;10;9;7;8;16;9;8;8;12;3;1;5;10;4;4;1;2;2;19
E01001352;Ealing 027D;1,540;246;1142;16;18;21;19;17;14;17;20;9;10;11;11;16;14;17;16;25;25;19;15;11;10;16;17;33;45;44;43;36;43;43;26;22;33;31;24;29;25;20;18;25;29;21;21;21;20;26;20;22;20;21;19;27;22;27;22;17;9;24;10;18;11;10;16;11;17;8;8;13;13;5;11;8;6;6;3;5;6;3;2;3;4;3;5;4;3;3;3;2;1;7
E01001354;Ealing 027E;2,048;376;1364;27;33;30;25;23;25;30;23;36;21;20;14;16;15;20;18;25;26;15;17;12;25;32;26;34;35;44;56;49;47;38;36;41;41;36;39;30;31;32;33;26;29;25;25;26;25;21;21;22;36;28;24;26;22;27;17;20;17;24;22;26;12;14;13;16;16;14;20;16;14;20;12;5;14;11;11;10;10;13;10;11;11;11;8;8;6;6;7;4;4;36
E01001249;Ealing 028A;2,224;521;1536;45;39;38;33;45;46;36;35;29;28;28;24;19;21;17;38;21;29;20;21;14;16;17;20;25;39;44;46;67;71;52;56;54;51;57;59;58;43;55;35;39;38;27;28;49;22;15;22;22;24;28;35;36;23;22;14;23;12;22;13;8;9;8;9;18;8;10;14;8;8;9;3;10;6;6;10;10;4;5;10;7;5;8;8;4;2;1;1;0;0;10
E01001250;Ealing 028B;2,074;410;1445;36;33;42;26;25;29;26;28;24;18;22;25;14;25;24;13;17;18;25;12;21;16;21;22;31;25;24;28;36;44;42;56;44;51;44;57;52;44;42;38;27;31;30;28;35;34;26;42;33;33;27;28;24;28;29;20;28;21;19;22;13;14;18;15;10;22;17;18;18;14;8;10;9;8;10;7;12;11;5;2;4;6;5;9;4;4;3;0;3;0;10
E01001255;Ealing 028C;1,571;374;1018;31;35;19;26;25;31;21;23;19;29;19;20;15;26;15;20;19;19;20;18;6;7;8;15;24;17;17;16;21;25;18;21;25;27;24;32;26;28;40;27;29;28;15;22;36;30;29;26;28;24;25;18;27;27;22;13;10;17;18;13;13;15;14;8;11;7;12;11;9;10;14;12;6;10;5;11;7;9;7;10;3;3;1;6;10;2;1;2;2;3;6
E01001383;Ealing 028D;1,692;339;1159;16;28;33;22;23;25;19;28;22;18;19;14;15;16;23;18;24;11;12;14;8;15;19;17;27;28;29;33;23;38;24;23;37;25;21;36;31;30;36;31;33;29;38;18;29;38;45;35;30;25;20;27;22;21;23;18;12;13;24;20;10;11;11;10;5;12;14;14;18;8;7;7;10;10;8;4;10;10;5;6;6;8;5;3;1;8;3;2;0;2;13
E01001388;Ealing 028E;1,545;321;1015;25;32;26;32;25;21;23;20;16;17;21;16;12;16;9;10;17;23;5;17;7;13;15;21;19;29;26;31;28;34;35;25;30;30;28;33;34;29;27;24;20;28;17;25;13;25;16;20;15;22;26;17;18;13;14;24;13;21;17;20;10;10;11;11;9;13;9;18;14;11;14;12;12;11;8;13;5;14;11;3;3;5;6;1;7;1;4;4;1;4;5
E01001389;Ealing 028F;1,729;302;1219;32;26;41;26;27;20;21;23;8;13;13;14;10;8;7;13;11;10;16;8;9;8;16;18;27;35;35;36;30;66;39;43;43;43;49;47;58;42;27;28;34;30;25;33;18;26;24;27;22;30;11;19;22;9;14;17;9;21;13;15;11;7;11;16;11;11;14;10;13;18;11;8;5;14;8;13;3;12;6;9;8;11;2;7;5;5;1;4;2;2;6
E01001219;Ealing 029A;1,953;523;1223;32;36;33;22;25;37;35;28;40;44;36;28;27;38;39;23;35;20;30;37;21;23;24;26;23;23;25;32;23;20;36;21;28;23;28;27;26;33;27;28;32;36;23;31;33;25;23;24;24;31;21;24;32;26;20;22;25;18;16;23;21;16;14;13;11;14;13;9;11;16;11;6;9;7;8;14;9;13;10;8;5;6;3;8;6;4;5;0;2;4;6
E01001220;Ealing 029B;1,358;349;869;18;16;19;15;20;19;19;26;26;23;21;20;27;31;18;31;34;31;17;30;14;15;9;13;13;26;17;22;17;19;18;18;19;17;18;22;21;15;15;23;14;28;16;26;25;16;21;19;13;16;20;18;18;18;14;16;11;13;7;14;17;15;9;12;10;13;7;10;6;5;7;5;3;8;6;13;5;7;4;5;2;4;5;4;1;3;4;3;2;5;3
E01001334;Ealing 029C;1,577;379;1026;14;19;21;18;22;24;16;26;27;27;32;22;29;22;33;27;33;24;21;24;13;14;21;16;26;22;16;22;20;19;19;26;30;22;17;29;29;27;24;26;19;21;21;24;27;28;20;25;20;26;21;20;20;16;18;22;14;13;15;21;19;18;13;16;9;12;14;13;14;13;8;6;5;6;7;7;3;7;4;3;5;7;2;3;5;9;6;2;1;3;7
E01001337;Ealing 029D;1,515;301;1079;18;23;18;17;20;15;19;21;15;22;14;16;18;23;15;27;23;26;22;18;21;20;22;22;29;27;21;35;35;32;25;30;25;16;16;28;23;17;27;19;19;30;15;20;22;26;22;21;18;25;29;23;29;20;14;13;20;21;23;23;15;17;14;6;15;9;15;9;8;10;4;5;8;4;6;4;3;4;4;9;7;4;1;5;3;1;1;3;1;1;6
E01001338;Ealing 029E;1,902;396;1222;28;28;30;32;24;28;25;20;27;25;21;22;15;19;25;27;26;18;19;25;14;17;15;21;29;21;25;25;29;22;37;30;42;40;33;34;25;19;31;25;34;36;22;36;44;27;26;25;27;27;20;21;20;20;19;13;19;23;25;21;21;16;18;19;21;26;13;14;14;11;10;9;10;11;12;13;13;5;4;11;10;9;12;3;11;12;10;5;9;7;20
E01001339;Ealing 029F;1,484;339;1003;15;23;14;24;28;18;22;17;17;23;23;21;19;19;24;32;24;31;26;18;21;24;25;25;24;17;16;25;17;19;22;29;19;13;14;22;18;17;21;18;15;34;15;13;21;26;31;13;26;24;26;25;14;27;21;21;26;21;19;11;19;19;8;9;14;12;11;9;11;3;8;6;8;7;7;5;5;7;4;4;5;2;5;4;4;1;5;3;2;2;2
